MA,FA,Cs,Pb,Sn,Other,I,Br,Gap,Po,ETL,HTL,Ne,Add_O,Add_I,Add_H,Step,Solvent,Coated1_v,Coated1_t,Coated2_v,Coated2_t,Antisolvent,Anneal_T,Anneal_t,Jsc,Voc,FF,PCE
0,0.8,0.2,1,0,0,1,0,0.598859316,0,0.666666667,0.333333333,0.333333333,0,1,0,0.5,0.75,0.5,0.666666667,0,0,1,0.285714286,0.111111111,21.6,0.99,0.7254,15.56
1,0,0,1,0,0,1,0,0.608365019,0,0.333333333,0.333333333,0.333333333,0,0,0,0.5,0.25,0.625,0.333333333,0,0,0,0.285714286,0.111111111,12.88,0.622,0.3662,2.94
1,0,0,1,0,0,1,0,0.614068441,0,0.333333333,0.333333333,0.333333333,0,0,0,0.5,0.25,0.625,0.333333333,0,0,0,0,0,18.17,0.82,0.3329,4.74
1,0,0,1,0,0,1,0,0.600760456,0,0.333333333,0.333333333,0.333333333,0,0,0,0.5,0.25,0.625,0.333333333,0,0,0,0.285714286,0.111111111,17.57,0.698,0.4488,5.63
0,0,1,1,0,0,0,1,0.878326996,0,0.333333333,0,1,0,0,0,0.5,0.75,0.25,0.333333333,0,0,0,0.714285714,0.055555556,3.62,1.28,0.73,3.37
0,0,1,1,0,0,0,1,0.878326996,0,0.333333333,0,1,0,0,0,0.5,0.75,0.25,0.333333333,0,0,0,0.714285714,0.055555556,6.89,1.49,0.79,8.11
0,0,1,1,0,0,0,1,0.878326996,0,0.333333333,0,1,0,0,0,0.5,0.75,0.25,0.333333333,0,0,0,0.714285714,0.055555556,5.98,1.25,0.67,5.02
0,0,1,1,0,0,0,1,0.878326996,0,0.333333333,0,1,0,0,0,0,0.75,0.25,0.333333333,0,0,0,0.714285714,0.055555556,5.38,1.29,0.71,4.92
0,0,1,1,0,0,0,1,0.878326996,0,0.333333333,0,1,0,0,0,0,0.75,0.25,0.333333333,0,0,0,0.714285714,0.055555556,5.23,1.31,0.73,4.97
0,0,1,1,0,0,0,1,0.878326996,0,0.333333333,0,1,0,0,0,0,0.75,0.25,0.333333333,0,0,0,0.714285714,0.055555556,5.38,1.3,0.65,4.54
0,0,1,1,0,0,0,1,0.878326996,0,0.333333333,0,1,0,0,0,0,0.75,0.25,0.333333333,0,0,0,0.714285714,0.055555556,5.01,1.33,0.69,4.59
0,0,1,1,0,0,0,1,0.878326996,0,0.333333333,0,1,0,0,0,0.5,0.75,0.25,0.333333333,0,0,0,0.714285714,0.055555556,6.98,1.42,0.77,7.58
0,0,1,1,0,0,0,1,0.878326996,0,0.333333333,0,1,0,0,0,0.5,0.75,0.25,0.333333333,0,0,0,0.714285714,0.055555556,5.91,1.31,0.77,5.94
0,0,1,1,0,0,0,1,0.878326996,0,0.333333333,0,1,0,0,0,0.5,0.75,0.25,0.333333333,0,0,0,0.714285714,0.055555556,5.88,1.35,0.77,6.09
0,0,1,1,0,0,0,1,0.878326996,0,0.333333333,0,1,0,0,0,0.5,0.75,0.25,0.333333333,0,0,0,0.714285714,0.055555556,6.24,1.25,0.79,6.14
1,0,0,0.75,0.25,0,1,0,0.448669202,0,1,0.666666667,0.666666667,0,0,0,1,0.75,0.625,0.333333333,0.666666667,0.5,0,0.342857143,0.222222222,20.29,0.944,0.7111,13.61
1,0,0,0.75,0.25,0,1,0,0.448669202,0,1,0.666666667,0.666666667,0,0,0,1,0.75,0.625,0.333333333,0.666666667,0.5,0,0.342857143,0.222222222,19.86,0.941,0.7102,13.3
1,0,0,0.75,0.25,0,1,0,0.448669202,0,1,0.666666667,0.666666667,0,0,0,1,0.75,0.625,0.333333333,0.666666667,0.5,0,0.342857143,0.222222222,20.65,0.9578,0.7416,14.67
1,0,0,0.75,0.25,0,1,0,0.448669202,0,1,0.666666667,0.666666667,0,0,0,1,0.75,0.625,0.333333333,0.666666667,0.5,0,0.342857143,0.222222222,20.24,0.9578,0.733,14.21
1,0,0,1,0,0,1,0,0.593155894,0,1,0.666666667,0.666666667,0,0,0,1,0.75,0.625,0.333333333,0.666666667,0.5,0,0.4,0.222222222,22.82,0.757,0.709,12.25
1,0,0,1,0,0,1,0,0.593155894,0,1,0.666666667,0.666666667,0,0,0,1,0.75,0.625,0.333333333,0.666666667,0.5,0,0.4,0.222222222,22.35,0.759,0.7448,12.63
1,0,0,1,0,0,1,0,0.593155894,0,1,0.666666667,0.666666667,0,0,0,1,0.75,0.625,0.333333333,0.666666667,0.5,0,0.4,0.222222222,23.87,0.7454,0.7474,13.3
1,0,0,1,0,0,1,0,0.593155894,0,1,0.666666667,0.666666667,0,0,0,1,0.75,0.625,0.333333333,0.666666667,0.5,0,0.4,0.222222222,23.8,0.7454,0.7856,13.93
1,0,0,1,0,0,1,0,0.6121673,1,1,0.666666667,0.666666667,1,0,0,1,1,0.125,0.166666667,0.666666667,0.75,1,0.285714286,0.111111111,19.6,0.92,0.78,14.07
1,0,0,0.75,0.25,0,1,0,0.524714829,1,1,0.666666667,0.666666667,1,0,0,1,1,0.125,0.166666667,0.666666667,0.75,1,0.285714286,0.111111111,22.44,0.82,0.78,14.35
1,0,0,0.5,0.5,0,1,0,0.494296578,1,1,0.666666667,0.666666667,1,0,0,1,1,0.125,0.166666667,0.666666667,0.75,1,0.285714286,0.111111111,11.07,0.52,0.64,3.68
1,0,0,0.25,0.75,0,1,0,0.482889734,1,1,0.666666667,0.666666667,1,0,0,1,1,0.125,0.166666667,0.666666667,0.75,1,0.285714286,0.111111111,11.12,0.36,0.59,2.36
1,0,0,0,1,0,1,0,0.513307985,1,1,0.666666667,0.666666667,1,0,0,1,1,0.125,0.166666667,0.666666667,0.75,0,0.285714286,0.111111111,4.52,0.15,0.38,0.26
0.75,0.25,0,0.75,0.25,0,1,0,0.509505703,1,1,0.666666667,0.666666667,1,0,0,1,1,0.125,0.166666667,0.666666667,0.75,1,0.285714286,0.111111111,22.52,0.8,0.77,13.87
0.5,0.5,0,0.75,0.25,0,1,0,0.505703422,1,1,0.666666667,0.666666667,1,0,0,1,1,0.125,0.166666667,0.666666667,0.75,1,0.285714286,0.111111111,23.03,0.78,0.79,14.19
0.25,0.75,0,0.75,0.25,0,1,0,0.505703422,1,1,0.666666667,0.666666667,1,0,0,1,1,0.125,0.166666667,0.666666667,0.75,1,0.285714286,0.111111111,16.55,0.7,0.65,7.53
0,1,0,0.75,0.25,0,1,0,0.498098859,1,1,0.666666667,0.666666667,1,0,0,1,1,0.125,0.166666667,0.666666667,0.75,1,0.285714286,0.111111111,18.08,0.75,0.54,7.32
0.9,0,0.1,1,0,0,1,0,0.6121673,1,1,0.666666667,0.666666667,0,1,1,1,1,0.125,0.166666667,0.666666667,0.666666667,1,0.285714286,0.111111111,18.57,1,0.744,13.81
0.9,0,0.1,0.75,0.25,0,1,0,0.52851711,1,1,0.666666667,0.666666667,0,1,1,1,1,0.125,0.166666667,0.666666667,0.666666667,1,0.285714286,0.111111111,22.8,0.84,0.76,14.55
0.9,0,0.1,0.5,0.5,0,1,0,0.486692015,1,1,0.666666667,0.666666667,0,1,1,1,1,0.125,0.166666667,0.666666667,0.666666667,1,0.285714286,0.111111111,23.32,0.7,0.617,10.07
0.9,0,0.1,0.25,0.75,0,1,0,0.479087452,1,1,0.666666667,0.666666667,0,1,1,1,1,0.125,0.166666667,0.666666667,0.666666667,1,0.285714286,0.111111111,21.84,0.48,0.609,6.38
0.9,0,0.1,0,1,0,1,0,0.536121673,1,1,0.666666667,0.666666667,0,1,1,1,1,0.125,0.166666667,0.666666667,0.666666667,1,0.285714286,0.111111111,4.53,0.2,0.364,0.33
1,0,0,0,1,0,1,0,0.501901141,1,1,0.666666667,0.666666667,0,0,0,1,1,0.125,0.166666667,0.666666667,0.666666667,1,0.285714286,0.111111111,18.65,0.62,0.55,6.36
0.8,0,0.2,0.5,0.5,0,1,0,0.501901141,1,1,0.666666667,0.666666667,0,1,1,1,1,0.125,0.166666667,0.666666667,0.666666667,1,0.285714286,0.111111111,20.58,0.6,0.607,7.5
0.7,0,0.3,0.5,0.5,0,1,0,0.501901141,1,1,0.666666667,0.666666667,0,1,1,1,1,0.125,0.166666667,0.666666667,0.666666667,1,0.285714286,0.111111111,14.96,0.39,0.504,2.94
0,0,1,1,0,0,0.666666667,0.333333333,0.714828897,0,1,1,0.666666667,0,0,0,1,0.75,0.125,0.055555556,0.5,0.5,0,0.457142857,0.055555556,25.45,1.14,0.8011,14.1
0,0,1,1,0,0,0.666666667,0.333333333,0.714828897,0,1,1,0.666666667,1,1,0,1,0.75,0.125,0.055555556,0.5,0.5,0,0.457142857,0.055555556,15.83,1.23,0.8298,16.13
0,0,1,1,0,0,0.666666667,0.333333333,0.714828897,0,1,1,0.666666667,0,0,0,1,0.75,0.125,0.055555556,0.5,0.5,0,0.457142857,0.055555556,15.39,1.13,0.8009,13.93
0,0,1,1,0,0,0.666666667,0.333333333,0.714828897,0,1,1,0.666666667,1,1,0,1,0.75,0.125,0.055555556,0.5,0.5,0,0.457142857,0.055555556,15.55,1.152,0.8079,14.47
0,0,1,1,0,0,0.666666667,0.333333333,0.714828897,0,1,1,0.666666667,1,1,0,1,0.75,0.125,0.055555556,0.5,0.5,0,0.457142857,0.055555556,15.83,1.228,0.8296,16.13
0,0,1,1,0,0,0.666666667,0.333333333,0.714828897,0,1,1,0.666666667,1,1,0,1,0.75,0.125,0.055555556,0.5,0.5,0,0.457142857,0.055555556,15.64,1.191,0.8187,15.25
1,0,0,1,0,0,1,0,0.570342205,0,0.666666667,0.333333333,0.333333333,0,0,0,0.5,0.25,0.25,0.166666667,0,0,0,0.2,0.333333333,20.98,0.985,0.655,13.54
1,0,0,1,0,0,1,0,0.570342205,0,0.666666667,0.333333333,0.333333333,0,0,0,0.5,0.25,0.25,0.166666667,0,0,0,0.2,0.333333333,20.9,0.99,0.65,13.5
1,0,0,1,0,0,1,0,0.570342205,0,0.666666667,0.333333333,0.333333333,0,0,0,0.5,0.25,0.25,0.166666667,0,0,0,0.2,0.333333333,18.6,1.01,0.61,12.1
1,0,0,1,0,0,1,0,0.570342205,0,1,0.666666667,0.666666667,1,0,0,1,0.75,0.625,0.333333333,0.833333333,0.5,0,0.4,0.222222222,19.97,0.95,0.78,14.83
1,0,0,0.75,0.25,0,1,0,0.463878327,0,1,0.666666667,0.666666667,1,0,0,1,0.75,0.625,0.333333333,0.833333333,0.5,0,0.342857143,0.222222222,14.01,0.73,0.78,14.01
1,0,0,0.5,0.5,0,1,0,0.448669202,1,1,0.666666667,0.666666667,0,0,0,1,0.25,0.75,0.666666667,0.416666667,0.5,0,0.314285714,0.5,26.3,0.75,0.688,13.6
1,0,0,0.5,0.5,0,1,0,0.448669202,1,1,0.666666667,0.666666667,0,0,0,1,0.25,0.75,0.666666667,0.416666667,0.5,0,0.314285714,0.5,24.9,0.75,0.659,12.3
1,0,0,0.5,0.5,0,1,0,0.448669202,1,1,0.666666667,0.666666667,0,0,0,1,0.25,0.75,0.666666667,0.416666667,0.5,0,0.314285714,0.5,25.2,0.74,0.653,12.2
1,0,0,1,0,0,1,0,0.570342205,0,0.333333333,1,0.333333333,0,0,0,0.5,0.25,0.75,0.666666667,0,0,0,0.2,0.333333333,19.76,0.963,0.698,13.28
1,0,0,1,0,0,1,0,0.570342205,0,0.333333333,1,0.333333333,0,0,0,0.5,0.25,0.75,0.666666667,0,0,0,0.2,0.333333333,20.28,1.023,0.713,14.79
1,0,0,1,0,0,1,0,0.570342205,0,0.333333333,1,0.333333333,0,0,0,0.5,0.25,0.75,0.666666667,0,0,0,0.2,0.333333333,20.35,0.993,0.686,13.86
1,0,0,1,0,0,1,0,0.570342205,0,0.333333333,0.333333333,0.333333333,0,0,0,0.5,0.25,0.75,0.666666667,0,0,0,0.2,0.333333333,20.31,1.036,0.723,15.23
1,0,0,1,0,0,1,0,0.589353612,0,0.333333333,0.333333333,1,0,0,0,0.5,0.25,0.8125,0.333333333,0,0,0,0.285714286,0.111111111,18.7,1.11,0.67,13
1,0,0,1,0,0,1,0,0.589353612,0,0.333333333,0.333333333,1,0,0,0,0.5,0.25,0.8125,0.333333333,0,0,0,0.285714286,0.111111111,20.8,1.101,0.67,13.6
1,0,0,1,0,0,1,0,0.589353612,0,0.333333333,0.333333333,1,0,0,0,0.5,0.25,0.8125,0.333333333,0,0,0,0.285714286,0.111111111,19.9,0.982,0.64,12.2
1,0,0,1,0,0,1,0,0.589353612,0,0.333333333,0.333333333,1,0,0,0,0.5,0.25,0.8125,0.333333333,0,0,0,0.285714286,0.111111111,19.9,1.022,0.68,13.3
1,0,0,1,0,0,1,0,0.589353612,0,0.333333333,0.333333333,1,0,0,0,0.5,0.25,0.8125,0.333333333,0,0,0,0.285714286,0.111111111,20.2,0.985,0.54,10.5
0,0,1,1,0,0,0.666666667,0.333333333,0.72243346,0,0.333333333,0.333333333,0.333333333,1,0,0,1,0.75,0.125,0.111111111,0.666666667,0.666666667,0,0.342857143,0.111111111,14.89,1.18,0.7723,13.54
0,0,1,1,0,0,0.666666667,0.333333333,0.72243346,0,0.333333333,0.333333333,0.333333333,0,0,0,1,0.75,0.125,0.111111111,0.666666667,0.666666667,0,0.371428571,0.111111111,13.55,1.08,0.65,9.48
0,0,1,1,0,0,0.666666667,0.333333333,0.72243346,0,0.333333333,0.333333333,0.333333333,1,0,0,1,0.75,0.125,0.111111111,0.666666667,0.666666667,0,0.285714286,0.111111111,14.33,1.16,0.6571,10.91
0,0,1,1,0,0,0.666666667,0.333333333,0.72243346,0,0.333333333,0.333333333,0.333333333,1,0,0,1,0.75,0.125,0.111111111,0.666666667,0.666666667,0,0.314285714,0.111111111,14.39,1.17,0.6579,11.03
0,0,1,1,0,0,0.666666667,0.333333333,0.72243346,0,0.333333333,0.333333333,0.333333333,1,0,0,1,0.75,0.125,0.111111111,0.666666667,0.666666667,0,0.342857143,0.111111111,14.47,1.17,0.6737,11.4
0,0,1,1,0,0,0.666666667,0.333333333,0.72243346,0,0.333333333,0.333333333,0.333333333,1,0,0,1,0.75,0.125,0.111111111,0.666666667,0.666666667,0,0.371428571,0.111111111,14.61,1.19,0.6725,11.73
0,0,1,1,0,0,0.666666667,0.333333333,0.72243346,0,0.333333333,0.333333333,0.333333333,1,0,0,1,0.75,0.125,0.111111111,0.666666667,0.666666667,0,0.4,0.111111111,14.17,1.12,0.6634,10.51
0,0,1,1,0,0,0.666666667,0.333333333,0.72243346,0,0.333333333,0.333333333,0.333333333,1,0,0,1,0.75,0.125,0.111111111,0.666666667,0.666666667,0,0.371428571,0.111111111,14.23,1.17,0.6536,10.9
0,0,1,1,0,0,0.666666667,0.333333333,0.72243346,0,0.333333333,0.333333333,0.333333333,1,0,0,1,0.75,0.125,0.111111111,0.666666667,0.666666667,0,0.371428571,0.111111111,14.82,1.12,0.6864,11.42
0,0,1,1,0,0,0.666666667,0.333333333,0.72243346,0,0.333333333,0.333333333,0.333333333,1,0,0,1,0.75,0.125,0.111111111,0.666666667,0.666666667,0,0.371428571,0.111111111,14.4,1.13,0.6818,11.11
0,0,1,1,0,0,0.666666667,0.333333333,0.72243346,0,0.333333333,0.333333333,0.333333333,1,0,0,1,0.75,0.125,0.111111111,0.666666667,0.666666667,0,0.342857143,0.111111111,15.55,1.15,0.7564,13.57
0,0,1,1,0,0,0.666666667,0.333333333,0.72243346,0,0.333333333,0.333333333,0.333333333,1,0,0,1,0.75,0.125,0.111111111,0.666666667,0.666666667,0,0.342857143,0.111111111,15.57,1.18,0.7456,13.69
0,1,0,0,1,0,1,0,0.52851711,1,1,1,0.666666667,0,0,0,1,0.75,0.25,0.055555556,0.833333333,0.5,0,0.2,0.111111111,17.72,0.25,0.5111,2.34
0,1,0,0,1,0,1,0,0.52851711,1,1,1,0.666666667,0,1,0,1,0.75,0.25,0.055555556,0.833333333,0.5,0,0.2,0.111111111,18.53,0.35,0.5989,3.93
0,1,0,0,1,0,1,0,0.52851711,1,1,1,0.666666667,0,1,0,1,0.75,0.25,0.055555556,0.833333333,0.5,0,0.2,0.111111111,19.55,0.5,0.6371,6.25
0,1,0,0,1,0,1,0,0.52851711,1,1,1,0.666666667,0,1,0,1,0.75,0.25,0.055555556,0.833333333,0.5,0,0.2,0.111111111,19.18,0.33,0.5791,3.71
0,0,1,1,0,0,0.666666667,0.333333333,0.72243346,0,0.333333333,0.333333333,0.333333333,0,0,0,1,0.75,0.125,0.111111111,0.666666667,0.75,1,0.571428571,0.111111111,14.72,1.14,0.6755,11.36
0,0,1,1,0,0,0.666666667,0.333333333,0.72243346,0,0.333333333,0.333333333,0.333333333,0,0,0,1,0.75,0.125,0.111111111,0.666666667,0.75,1,0.571428571,0.111111111,14.73,1.1,0.6547,10.64
0,0,1,1,0,0,0.666666667,0.333333333,0.72243346,0,0.333333333,0.333333333,0.333333333,1,0,0,1,0.75,0.125,0.111111111,0.666666667,0.75,1,0.571428571,0.111111111,15.33,1.22,0.787,14.78
0,0,1,1,0,0,0.666666667,0.333333333,0.72243346,0,0.333333333,0.333333333,0.333333333,1,0,0,1,0.75,0.125,0.111111111,0.666666667,0.75,1,0.571428571,0.111111111,15.22,1.2,0.7589,13.86
0,0,1,1,0,0,0.666666667,0.333333333,0.72243346,0,0.333333333,0.333333333,0.333333333,1,0,0,1,0.75,0.125,0.111111111,0.666666667,0.75,1,0.571428571,0.111111111,14.86,1.18,0.7299,12.8
0,0,1,1,0,0,0.666666667,0.333333333,0.72243346,0,0.333333333,0.333333333,0.333333333,1,0,0,1,0.75,0.125,0.111111111,0.666666667,0.75,1,0.571428571,0.111111111,14.73,1.16,0.6795,11.61
0,0,1,0,1,0,1,0,0.661596958,0,0.333333333,0.333333333,0.333333333,0,0,0,0.5,1,0.1875,0.333333333,0,0,0,0.285714286,0.222222222,9.4,0.58,0.57,3.1
0,0,1,0,0.6,0.4,1,0,0.600760456,0,0.333333333,0.333333333,0.333333333,0,0,0,0.5,1,0.1875,0.333333333,0,0,0,0.285714286,0.222222222,11.8,0.65,0.64,4.9
0,1,0,0,1,0,1,0,0.532319392,1,1,0.666666667,0.666666667,0,0,0,0.5,0.75,0.625,0.333333333,0,0,0,0.271428571,0.166666667,19.95,0.408,0.5822,4.74
0,1,0,0,1,0,1,0,0.532319392,1,1,0.666666667,0.666666667,0,0,0,0.5,0.75,0.625,0.333333333,0,0,0,0.271428571,0.166666667,18.6,0.408,0.5959,4.52
0,1,0,0,1,0,1,0,0.532319392,1,1,0.666666667,0.666666667,0,0,0,0.5,0.75,0.625,0.333333333,0,0,0,0.271428571,0.166666667,19.46,0.384,0.6018,4.5
0,1,0,0,1,0,1,0,0.532319392,1,1,0.666666667,0.666666667,0,0,0,0.5,0.75,0.625,0.333333333,0,0,0,0.271428571,0.166666667,18.16,0.406,0.6016,4.44
0,1,0,0,1,0,1,0,0.532319392,1,1,0.666666667,0.666666667,0,0,0,0.5,0.75,0.625,0.333333333,0,0,0,0.271428571,0.166666667,19.41,0.384,0.5896,4.4
0,1,0,0,1,0,1,0,0.532319392,1,1,0.666666667,0.666666667,0,0,0,0.5,0.75,0.625,0.333333333,0,0,0,0.271428571,0.166666667,18.98,0.386,0.5938,4.36
0,1,0,0,1,0,1,0,0.532319392,1,1,0.666666667,0.666666667,0,0,0,0.5,0.75,0.625,0.333333333,0,0,0,0.271428571,0.166666667,19.74,0.372,0.585,4.3
0,1,0,0,1,0,1,0,0.532319392,1,1,0.666666667,0.666666667,0,0,0,0.5,0.75,0.625,0.333333333,0,0,0,0.271428571,0.166666667,19.37,0.383,0.5725,4.26
0,1,0,0,1,0,1,0,0.532319392,1,1,0.666666667,0.666666667,0,0,0,0.5,0.75,0.625,0.333333333,0,0,0,0.271428571,0.166666667,19.17,0.394,0.5614,4.25
0,1,0,0,1,0,1,0,0.532319392,1,1,0.666666667,0.666666667,0,0,0,0.5,0.75,0.625,0.333333333,0,0,0,0.271428571,0.166666667,18.98,0.388,0.5716,4.21
0,1,0,0,1,0,1,0,0.532319392,1,1,0.666666667,0.666666667,0,0,0,0.5,0.75,0.625,0.333333333,0,0,0,0.271428571,0.166666667,18.57,0.381,0.578,4.09
0,1,0,0,1,0,1,0,0.532319392,1,1,0.666666667,0.666666667,0,0,0,0.5,0.75,0.625,0.333333333,0,0,0,0.271428571,0.166666667,17.86,0.369,0.6065,4
0,1,0,0,1,0,1,0,0.532319392,1,1,0.666666667,0.666666667,0,0,0,0.5,0.75,0.625,0.333333333,0,0,0,0.271428571,0.166666667,18.17,0.361,0.6068,3.97
0,1,0,0,1,0,1,0,0.532319392,1,1,0.666666667,0.666666667,0,0,0,0.5,0.75,0.625,0.333333333,0,0,0,0.271428571,0.166666667,18.85,0.372,0.5656,3.96
0,1,0,0,1,0,1,0,0.532319392,1,1,0.666666667,0.666666667,0,0,0,0.5,0.75,0.625,0.333333333,0,0,0,0.271428571,0.166666667,18.39,0.363,0.5853,3.91
0,1,0,0,1,0,1,0,0.532319392,1,1,0.666666667,0.666666667,0,0,0,0.5,0.75,0.625,0.333333333,0,0,0,0.271428571,0.166666667,17.37,0.386,0.5744,3.85
0,1,0,0,1,0,1,0,0.532319392,1,1,0.666666667,0.666666667,0,0,0,0.5,0.75,0.625,0.333333333,0,0,0,0.271428571,0.166666667,18.27,0.366,0.5699,3.82
0,1,0,0,1,0,1,0,0.532319392,1,1,0.666666667,0.666666667,0,0,0,0.5,0.75,0.625,0.333333333,0,0,0,0.271428571,0.166666667,18.31,0.363,0.5581,3.71
0,1,0,0,1,0,1,0,0.532319392,1,1,0.666666667,0.666666667,0,0,0,0.5,0.75,0.625,0.333333333,0,0,0,0.271428571,0.166666667,16.42,0.358,0.5987,3.53
0,1,0,0,1,0,1,0,0.532319392,1,1,0.666666667,0.666666667,0,0,0,0.5,0.75,0.625,0.333333333,0,0,0,0.271428571,0.166666667,16.82,0.375,0.5452,3.44
0,1,0,0,1,0,1,0,0.532319392,1,1,0.666666667,0.666666667,0,0,0,0.5,0.75,0.625,0.333333333,0,0,0,0.271428571,0.166666667,16.98,0.351,0.5588,3.38
0,1,0,0,1,0,1,0,0.532319392,1,1,0.666666667,0.666666667,0,0,0,0.5,0.75,0.625,0.333333333,0,0,0,0.271428571,0.166666667,16.51,0.34,0.5769,3.24
0,1,0,0,1,0,1,0,0.532319392,1,1,0.666666667,0.666666667,0,0,0,0.5,0.75,0.625,0.333333333,0,0,0,0.271428571,0.166666667,16.19,0.355,0.5601,3.21
0,1,0,0,1,0,1,0,0.532319392,1,1,0.666666667,0.666666667,0,0,0,0.5,0.75,0.625,0.333333333,0,0,0,0.271428571,0.166666667,18.29,0.327,0.5076,2.86
0,1,0,0,1,0,1,0,0.532319392,1,1,0.666666667,0.666666667,0,0,0,0.5,0.75,0.625,0.333333333,0,0,0,0.271428571,0.166666667,17.24,0.326,0.5024,2.71
0,1,0,0,1,0,1,0,0.532319392,1,1,0.666666667,0.666666667,0,0,0,0.5,0.75,0.625,0.333333333,0,0,0,0.271428571,0.166666667,22.24,0.493,0.6519,7.15
0,1,0,0,1,0,1,0,0.532319392,1,1,0.666666667,0.666666667,0,0,0,0.5,0.75,0.625,0.333333333,0,0,0,0.271428571,0.166666667,21.89,0.494,0.6503,7.03
0,1,0,0,1,0,1,0,0.532319392,1,1,0.666666667,0.666666667,0,0,0,0.5,0.75,0.625,0.333333333,0,0,0,0.271428571,0.166666667,22.45,0.48,0.6501,7.02
0,1,0,0,1,0,1,0,0.532319392,1,1,0.666666667,0.666666667,0,0,0,0.5,0.75,0.625,0.333333333,0,0,0,0.271428571,0.166666667,21.83,0.492,0.6462,6.93
0,1,0,0,1,0,1,0,0.532319392,1,1,0.666666667,0.666666667,0,0,0,0.5,0.75,0.625,0.333333333,0,0,0,0.271428571,0.166666667,21.48,0.483,0.6563,6.81
0,1,0,0,1,0,1,0,0.532319392,1,1,0.666666667,0.666666667,0,0,0,0.5,0.75,0.625,0.333333333,0,0,0,0.271428571,0.166666667,21.95,0.478,0.646,6.78
0,1,0,0,1,0,1,0,0.532319392,1,1,0.666666667,0.666666667,0,0,0,0.5,0.75,0.625,0.333333333,0,0,0,0.271428571,0.166666667,22.17,0.471,0.644,6.72
0,1,0,0,1,0,1,0,0.532319392,1,1,0.666666667,0.666666667,0,0,0,0.5,0.75,0.625,0.333333333,0,0,0,0.271428571,0.166666667,21.54,0.477,0.6417,6.59
0,1,0,0,1,0,1,0,0.532319392,1,1,0.666666667,0.666666667,0,0,0,0.5,0.75,0.625,0.333333333,0,0,0,0.271428571,0.166666667,21.42,0.483,0.6306,6.53
0,1,0,0,1,0,1,0,0.532319392,1,1,0.666666667,0.666666667,0,0,0,0.5,0.75,0.625,0.333333333,0,0,0,0.271428571,0.166666667,21.48,0.469,0.6408,6.47
0,1,0,0,1,0,1,0,0.532319392,1,1,0.666666667,0.666666667,0,0,0,0.5,0.75,0.625,0.333333333,0,0,0,0.271428571,0.166666667,21.19,0.475,0.637,6.42
0,1,0,0,1,0,1,0,0.532319392,1,1,0.666666667,0.666666667,0,0,0,0.5,0.75,0.625,0.333333333,0,0,0,0.271428571,0.166666667,21.93,0.477,0.6128,6.41
0,1,0,0,1,0,1,0,0.532319392,1,1,0.666666667,0.666666667,0,0,0,0.5,0.75,0.625,0.333333333,0,0,0,0.271428571,0.166666667,21.29,0.485,0.6106,6.31
0,1,0,0,1,0,1,0,0.532319392,1,1,0.666666667,0.666666667,0,0,0,0.5,0.75,0.625,0.333333333,0,0,0,0.271428571,0.166666667,20.91,0.471,0.6388,6.3
0,1,0,0,1,0,1,0,0.532319392,1,1,0.666666667,0.666666667,0,0,0,0.5,0.75,0.625,0.333333333,0,0,0,0.271428571,0.166666667,21.6,0.479,0.6063,6.28
0,1,0,0,1,0,1,0,0.532319392,1,1,0.666666667,0.666666667,0,0,0,0.5,0.75,0.625,0.333333333,0,0,0,0.271428571,0.166666667,21.35,0.481,0.6074,6.25
0,1,0,0,1,0,1,0,0.532319392,1,1,0.666666667,0.666666667,0,0,0,0.5,0.75,0.625,0.333333333,0,0,0,0.271428571,0.166666667,20.51,0.485,0.6221,6.19
0,1,0,0,1,0,1,0,0.532319392,1,1,0.666666667,0.666666667,0,0,0,0.5,0.75,0.625,0.333333333,0,0,0,0.271428571,0.166666667,20.52,0.485,0.6129,6.1
0,1,0,0,1,0,1,0,0.532319392,1,1,0.666666667,0.666666667,0,0,0,0.5,0.75,0.625,0.333333333,0,0,0,0.271428571,0.166666667,20.06,0.479,0.6306,6.07
0,1,0,0,1,0,1,0,0.532319392,1,1,0.666666667,0.666666667,0,0,0,0.5,0.75,0.625,0.333333333,0,0,0,0.271428571,0.166666667,20.35,0.482,0.6162,6.05
0,1,0,0,1,0,1,0,0.532319392,1,1,0.666666667,0.666666667,0,0,0,0.5,0.75,0.625,0.333333333,0,0,0,0.271428571,0.166666667,19.74,0.484,0.6231,5.96
0,1,0,0,1,0,1,0,0.532319392,1,1,0.666666667,0.666666667,0,0,0,0.5,0.75,0.625,0.333333333,0,0,0,0.271428571,0.166666667,19.97,0.478,0.6194,5.92
0,1,0,0,1,0,1,0,0.532319392,1,1,0.666666667,0.666666667,0,0,0,0.5,0.75,0.625,0.333333333,0,0,0,0.271428571,0.166666667,19.89,0.486,0.6095,5.9
0,1,0,0,1,0,1,0,0.532319392,1,1,0.666666667,0.666666667,0,0,0,0.5,0.75,0.625,0.333333333,0,0,0,0.271428571,0.166666667,19.86,0.483,0.6001,5.75
0.15,0.8,0.05,1,0,0,1,0,0.593155894,0,0.333333333,0,1,0,0,0,1,0.75,0.125,0.111111111,0.666666667,0.5,1,0.285714286,0.333333333,23.89,0.98,0.8,18.66
0.15,0.8,0.05,1,0,0,1,0,0.593155894,0,0.333333333,0,1,1,0,0,1,0.75,0.125,0.111111111,0.666666667,0.5,1,0.285714286,0.333333333,24.23,1.01,0.78,19.11
